TimeWindow, Flight, RiskCategory, O57, O58, O59, O60, O61, O62, O63, O64
240, Flight41, LOWRISK1, 0.9999999999938004, 2.037881013319321E-12, 2.0377094739299945E-12, 1.2590509157713447E-12, 6.986953962880169E-13, 1.2590520557658612E-12, 6.986954404829108E-13, 6.986738266237298E-13
240, Flight41, LOWRISK2, 0.9999999999889072, 3.166843312947409E-12, 3.1665703264924847E-12, 1.9727817905196016E-12, 1.1013604068106688E-12, 1.972783404428448E-12, 1.1013605626236609E-12, 1.1013258491455904E-12
240, Flight41, LOWRISK3, 0.9999999999699598, 7.545772018428133E-12, 7.545106806331292E-12, 4.7343044853939286E-12, 2.6569755562359253E-12, 4.734322130750958E-12, 2.656980728976643E-12, 2.6568911953886235E-12
240, Flight41, LOWRISK4, 0.9999999999771235, 5.889665800489965E-12, 5.889152711335187E-12, 3.690344544669715E-12, 2.069062767271351E-12, 3.690364841210888E-12, 2.0690688155377722E-12, 2.0689975370090452E-12
240, Flight42, SELECTEE, 1.401689098227059E-11, 1.7252835597546768E-9, 1.7268994767523808E-9, 0.5175394327138996, 0.10721331687785998, 0.18246056292205232, 0.08735896417145052, 0.10542771985102778
240, Flight42, UNKNOWN, 1.0000000000001643, 6.283295125283758E-13, 6.28389367112505E-13, 3.104266024841068E-13, 1.4946986367147575E-13, 3.1042489933689474E-13, 1.4946971939991598E-13, 1.4946431138090025E-13
240, Flight42, LOWRISK1, 0.9999999999974973, 1.1890340216620547E-12, 1.1889224725656133E-12, 7.186333874364226E-13, 3.9257383919011205E-13, 7.186325565273203E-13, 3.9257352065243647E-13, 3.9256113398947925E-13
240, Flight42, LOWRISK2, 0.9999999999645868, 8.787944544500595E-12, 8.787169793400423E-12, 5.517275352085846E-12, 3.0978989465478225E-12, 5.517301325622594E-12, 3.097906684558058E-12, 3.0978005084770146E-12
240, Flight42, LOWRISK3, 0.9999999998893352, 2.6187730909224483E-11, 2.6185363551505843E-11, 1.6482574279291692E-11, 9.272195343339837E-12, 1.6482889631278987E-11, 9.27229513127927E-12, 9.271896346547773E-12
240, Flight42, LOWRISK4, 0.9999999999269795, 1.7482444083637162E-11, 1.7480909003224203E-11, 1.0997430152092745E-11, 6.184053529540888E-12, 1.0997656940555826E-11, 6.1841253445428875E-12, 6.183857790665602E-12
240, Flight43, SELECTEE, 4.053281697775562E-10, 0.5416814027030303, 0.4583185967068247, 6.580879597736802E-11, 2.0065839098149798E-11, 6.169459362583929E-11, 1.967275651075524E-11, 2.006492795614033E-11
240, Flight43, UNKNOWN, 0.999999999999856, 6.743578460419269E-13, 6.743780284029164E-13, 3.6483810988213675E-13, 1.852393645098052E-13, 3.6483715107833707E-13, 1.852391741874104E-13, 1.8523283074889377E-13
240, Flight43, LOWRISK1, 0.9999999999958675, 1.5622774983152337E-12, 1.562142752631264E-12, 9.5715118664549E-13, 5.279675544115408E-13, 9.571521457397513E-13, 5.279676614597119E-13, 5.279511731505141E-13
240, Flight43, LOWRISK2, 0.9999999999896427, 2.9969069163559414E-12, 2.9966499337540707E-12, 1.8655010178324774E-12, 1.040891307961369E-12, 1.8655052947470335E-12, 1.0408923190684554E-12, 1.0408587603928418E-12
240, Flight43, LOWRISK3, 0.9999999998893653, 2.6179092211264733E-11, 2.6176810056950216E-11, 1.6478414817950424E-11, 9.270545932588413E-12, 1.647895305342838E-11, 9.270717452565447E-12, 9.27025321506526E-12
240, Flight43, LOWRISK4, 0.9999999998893698, 2.6177825303402493E-11, 2.6175554259680176E-11, 1.6477732469856647E-11, 9.270279992874719E-12, 1.6478374138819195E-11, 9.270484838982634E-12, 9.269988273678349E-12
240, Flight44, SELECTEE, 1.401689098227059E-11, 1.7252835597546768E-9, 1.7268994767523808E-9, 0.5175394327138996, 0.10721331687785998, 0.18246056292205232, 0.08735896417145052, 0.10542771985102778
240, Flight44, UNKNOWN, 0.9999999999991481, 8.184295416529971E-13, 8.183314609556373E-13, 4.746506280282021E-13, 2.5199673036980513E-13, 4.746497496805044E-13, 2.5199641940349145E-13, 2.519880974224348E-13
240, Flight44, LOWRISK1, 0.9999999999938004, 2.037881013319321E-12, 2.0377094739299945E-12, 1.2590509157713447E-12, 6.986953962880169E-13, 1.2590520557658612E-12, 6.986954404829108E-13, 6.986738266237298E-13
240, Flight44, LOWRISK2, 0.9999999999739886, 6.614437194146862E-12, 6.6138587411226726E-12, 4.1471889032415374E-12, 2.326319991596595E-12, 4.147201759143041E-12, 2.3263235901756427E-12, 2.3262463664284734E-12
240, Flight44, LOWRISK3, 0.9999999999739887, 6.61437371208901E-12, 6.613792085005304E-12, 4.147164136626789E-12, 2.3263118266914998E-12, 4.147176684437762E-12, 2.326315394873218E-12, 2.3262380662638694E-12
240, Flight44, LOWRISK4, 0.9999999999699624, 7.545024803397594E-12, 7.544366908815748E-12, 4.733947683932035E-12, 2.6568346955078E-12, 4.733983699314292E-12, 2.6568457053240724E-12, 2.6567508792339882E-12
240, Flight45, SELECTEE, 0.2500000005862443, 0.4462403329514092, 0.3037596663935318, 2.41108103912225E-11, 7.695406433179298E-12, 2.4108461853602343E-11, 7.695155267380063E-12, 7.69491014680063E-12
240, Flight45, UNKNOWN, 0.9999999999991156, 8.254298738703364E-13, 8.253286588623567E-13, 4.795376361248169E-13, 2.548853394270159E-13, 4.795369297871027E-13, 2.5488507213362614E-13, 2.548766035938947E-13
240, Flight45, LOWRISK1, 0.9999999999958676, 1.5622563736069147E-12, 1.5621214884153835E-12, 9.571435531772812E-13, 5.279652785319993E-13, 9.571447524362624E-13, 5.279654642345508E-13, 5.279488894263616E-13
240, Flight45, LOWRISK2, 0.9999999999645909, 8.786726202151838E-12, 8.785960038686187E-12, 5.516689517812103E-12, 3.097669272720674E-12, 5.516751547097936E-12, 3.0976885266575503E-12, 3.097571572082878E-12
240, Flight45, LOWRISK3, 0.9999999999771236, 5.889576909500798E-12, 5.889063404436197E-12, 3.690301243347129E-12, 2.0690468261063344E-12, 3.690326499954433E-12, 2.0690544558531943E-12, 2.0689815952450327E-12
240, Flight45, LOWRISK4, 0.9999999999645912, 8.78665008628921E-12, 8.785882566861698E-12, 5.5166492261074E-12, 3.0976542540991095E-12, 5.51671821865369E-12, 3.097675760219897E-12, 3.097556520895205E-12
240, Flight46, SELECTEE, 1.753333306582199E-12, 2.2634971744086874E-10, 2.2549448977886002E-10, 0.4940042391187204, 0.16449143621758133, 0.20599576112229995, 0.06555141575910665, 0.06995714733118431
240, Flight46, UNKNOWN, 0.9999999999985838, 9.430081492603077E-13, 9.429040817314913E-13, 5.587388291615733E-13, 3.0100599804132947E-13, 5.587377097498009E-13, 3.0100563219544346E-13, 3.009958183879964E-13
240, Flight46, LOWRISK1, 0.999999999992763, 2.2769986270399123E-12, 2.2768066484278604E-12, 1.4104459468616208E-12, 7.841836314577916E-13, 1.4104473200601099E-12, 7.841837234931934E-13, 7.841593478628016E-13
240, Flight46, LOWRISK2, 0.9999999999860686, 3.8224845215718565E-12, 3.822152451645573E-12, 2.3865817188483417E-12, 1.3345760110922477E-12, 2.3865844040754282E-12, 1.3345764941980691E-12, 1.3345339661621962E-12
240, Flight46, LOWRISK3, 0.9999999999457783, 1.3136570149407658E-11, 1.3135393606505559E-11, 8.258057351658076E-12, 4.641260308480904E-12, 8.258124337553763E-12, 4.641281161489426E-12, 4.641111766867491E-12
240, Flight46, LOWRISK4, 0.9999999999269795, 1.7482444083637162E-11, 1.7480909003224203E-11, 1.0997430152092745E-11, 6.184053529540888E-12, 1.0997656940555826E-11, 6.1841253445428875E-12, 6.183857790665602E-12
240, Flight47, SELECTEE, 3.7619186084870615E-12, 1.9452809097797676E-9, 1.977124287725302E-9, 0.7188811223836276, 2.752509072638364E-10, 0.2811188728653443, 2.7627861096912616E-10, 2.7582154139343694E-10
240, Flight47, UNKNOWN, 0.9999999999998016, 6.843213110509954E-13, 6.843242361803111E-13, 3.7369654078620877E-13, 1.9083484578122835E-13, 3.73695681773347E-13, 1.908346404809196E-13, 1.9082814728607031E-13
240, Flight47, LOWRISK1, 0.9999999999931368, 2.190811866605173E-12, 2.190627398656808E-12, 1.3559044228617654E-12, 7.533953114793838E-13, 1.3559063947826449E-12, 7.533956055571926E-13, 7.533720189302757E-13
240, Flight47, LOWRISK2, 0.9999999999927631, 2.2769529978499177E-12, 2.27676095015021E-12, 1.4104268370624769E-12, 7.84176851023672E-13, 1.4104286701763446E-12, 7.841770986689579E-13, 7.841525692532102E-13
240, Flight47, LOWRISK3, 0.9999999997764936, 5.2276851483586954E-11, 5.227233379882909E-11, 3.292504450681876E-11, 1.853179435625386E-11, 3.292687379228932E-11, 1.853238269391119E-11, 1.8531208932994696E-11
240, Flight47, LOWRISK4, 0.9999999999771235, 5.889608949084511E-12, 5.8890958294704395E-12, 3.690316970257448E-12, 2.0690525553109586E-12, 3.69034018985813E-12, 2.0690595357977166E-12, 2.068987336632686E-12
240, Flight48, SELECTEE, 1.753333306582199E-12, 2.2634971744086874E-10, 2.2549448977886002E-10, 0.4940042391187204, 0.16449143621758133, 0.20599576112229995, 0.06555141575910665, 0.06995714733118431
240, Flight48, UNKNOWN, 0.9999999999998016, 6.843559298033455E-13, 6.843591620954359E-13, 3.737064902309799E-13, 1.9083737915979928E-13, 3.7370561873429985E-13, 1.908371639140903E-13, 1.908306809619877E-13
240, Flight48, LOWRISK1, 0.999999999992763, 2.2769986270399123E-12, 2.2768066484278604E-12, 1.4104459468616208E-12, 7.841836314577916E-13, 1.4104473200601099E-12, 7.841837234931934E-13, 7.841593478628016E-13
240, Flight48, LOWRISK2, 0.9999999999919127, 2.473065481645439E-12, 2.4728559521456113E-12, 1.5344638371658363E-12, 8.541722694095038E-13, 1.534464938385685E-12, 8.541722678225085E-13, 8.541457198812331E-13
240, Flight48, LOWRISK3, 0.9999999999771219, 5.8901167134809426E-12, 5.889599512885994E-12, 3.6905597742505645E-12, 2.0691477768004134E-12, 3.690568936439363E-12, 2.0691502884976506E-12, 2.0690822300513052E-12
240, Flight48, LOWRISK4, 0.999999999945786, 1.3134337099166054E-11, 1.313318364060857E-11, 8.256988188109964E-12, 4.640837450166226E-12, 8.257110877610706E-12, 4.640876049713917E-12, 4.640690581204584E-12
240, Flight49, SELECTEE, 0.9999999999739756, 6.648421953510724E-12, 6.647847685320936E-12, 4.162875084313385E-12, 2.332719779880111E-12, 4.1628796810987275E-12, 2.3327211050315418E-12, 2.3326465140648785E-12
